,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,base_values
28416,0.1264282939675468,-0.0425870495784329,0.1018173643659974,0.0563451626407913,0.0136673517263261,0.0773530287639005,0.010640266497503,0.0268742098048096,-0.0299690226855454,0.0122802318073809,0.0433255358165479,0.0001957051717909,0.0150284005189314,0.3139567593444372,0.2138959877571324,0.2599461957882159,0.0,-0.0275201137783005,0.0,0.0865492674196139,-0.1036175651923986,0.0017837881064042,0.0,-0.0106422691559419,0.0,-0.0016604110598564,-0.011979584529181,-0.0003341041982639,-0.0233454522304236,0.0682123517914442,0.0114352972793858,0.0,0.0793937955837464,-0.058814952247776,0.0741901241731829,0.0602298675652127,0.027881369945826,-0.0051428303867578,-0.0973126355349086,0.0371402925970323,0.0204112105673993,0.016283950011275,0.0321060455185943,-0.0610602983133867,0.0001297157286899,-0.0346007642598124,0.0020845065405592,0.0766901020950172,0.0010818031535018,0.0011122032254934,0.0106485230883117,0.028263416669215,-0.096752240244532,0.0,0.005331937072915,0.0434973286930471,0.0151305151265114,0.0042435592447873,-0.2718371721460426,-0.0077188116637989,-0.0018656210572225,0.0004648939159233,0.0131136227445676,0.0062401562265586,-0.015111346974736,0.4766923528572079,-0.0063917691638926,0.0,-0.0282375856093131,0.0055647619557566,-0.0098037020082119,0.0012303341925144,0.0008592488779686,-0.0114177722358726,0.0110310877047595,0.0920963875134475,0.0018600848549976,0.0095786798116751,-0.0127053640875965,0.0420392448781058,-0.0002235219627618,0.0687443440128117,0.0142257477366365,0.0036810300359502,2.3463012184947728e-05,-0.0230944069701945,0.0003753230243455,0.0405212319968268,-0.0055875410581938,0.006137294541113,0.0276641888316953,-0.0244149546744301,-0.0093746292951982,-0.004824861078523,-0.0086522834456991,0.0025434985628817,0.0042918481491506,-0.0492050619557267,-0.0039577510929666,0.0092186449677683,0.0078266042674658,-0.1178948720934568,-0.0063232376787345,0.0022299837798345,0.0,-0.0278180485244956,0.0072281345148803,0.0,-0.0025853417022153,-0.1572366959974169,0.0,-0.011671188926557,-0.009946727809729,0.0001659040153026,-2.711145339896581
58104,-0.0321492666958511,-0.0268640560828498,0.0874627802515169,0.0010601314996893,-0.075134010338952,0.1377189643608289,-0.0145622981528867,0.0618623739029862,-0.0516596374296932,0.0021068395045585,0.0026879320625448,0.0003999338732683,0.0099908264202531,0.1860168341052485,0.5507546676507628,0.4909781709150411,0.0,-0.0997048914758488,0.0,0.0803844413650222,-0.0592117589898407,0.0022167030139826,0.0,-0.004789988505654,0.0,0.0,0.0372591918295074,0.0192489986593136,0.002207592765626,-0.086376583649253,-0.1090308503748383,0.0,0.0584887387548224,0.058095991371083,0.0457909083133563,0.0868186109198723,0.0016479750160942,0.0021857439179439,-0.065229612205876,-0.0707531906969961,0.0211212398577481,0.0319945740979164,0.0377984124360955,-0.0866719507341622,-0.00134757524007,-0.0440325016557471,0.0104236338078044,0.0426858951049507,0.0005478824675083,0.0001236916333436,-0.0183664594782749,-0.0580274711397942,0.0161786785486037,0.0,0.0225728230574168,0.0713260314695071,0.0278676370048196,-0.0112637026642914,0.0506406767686712,-0.0027784398803487,-0.0027560638537397,-0.0022376664343755,0.0074778741993941,0.0078928583295783,-0.0148859392282611,0.0053692516023875,0.0254486321313015,0.0,0.0274402023240691,-0.0076118065859191,0.0756065037311054,-0.000106584506575,0.0005957133509218,-0.0046846107649616,-0.0069191317463992,-0.0170657263428438,0.0364305929560214,-0.0486158429435454,-0.0221348875336116,-0.0008767525060102,0.0,-0.0395623986242571,-0.0313474794031935,0.0012409812025725,0.0003762489696964,-0.0057491640905209,0.0009624563751276,-0.0063731146114878,-0.0031864831771235,-0.0002494148781988,-0.1019404481901437,-0.0034248104370635,-0.0042390227527357,-0.004712966303341,-0.0079469427894218,0.0009134352119872,0.004750561020337,0.0349219647112477,0.0160919246517005,0.0092167938320199,-0.0082323884536162,0.0420318973471876,0.0163557679572841,-0.0045750619564205,0.0,-0.0086471733596408,0.0072363784746266,0.0,-0.0017631553456885,0.1725982885842677,0.0,0.02569121365319,0.0411823233636096,0.0035986923612654,-2.711145339896581
28472,-0.0415304210060276,0.0951525015817605,-0.1134747052873717,-0.0452761606272542,0.0498776796646416,-0.0259008609002921,0.0166288599345716,0.0359706252417527,0.0013993250441853,-0.0192487167974468,-0.0316422951011918,-0.0005611138360109,0.0071254198208043,0.2654917440889403,0.538092177514336,0.2584740975618478,0.0,0.011973995626904,0.0,-0.0184026470407843,0.0244508921491797,0.000222369832918,0.0,-0.0036882943939417,0.0,0.0,6.604940164834261e-05,-0.0022881460713688,0.0048355171940056,0.0795937485771719,0.0195250509539619,0.0,0.0606394565250957,0.0882882864424027,0.047455934821628,0.0909731886492227,0.0017033347941469,-0.0084775676130084,-0.0523793674027547,0.0695896438960335,0.0210814667804515,0.0165754450380336,0.0345988709147786,-0.0315315155760617,-0.000509493004647,-0.0244130399919231,0.0036484233441296,-0.0949555096152471,0.0006899074139073,-6.663025123998523e-05,0.0485301277227699,0.181221523929853,-0.1289649729256052,0.0,-0.007415624258574,0.0382912949711317,0.0198506974044721,-0.0166807366523426,0.1094923086842754,-0.0406938834261382,-0.0057772016897797,-0.0175976907901349,0.0144498299818951,0.0083210214419523,0.0330662931804545,0.0031227023523388,0.0554988325893646,0.0,0.0169492436409927,0.0047590577416121,0.0580398603540379,-0.0003042761981487,0.0005957133509218,-0.004456816088641,-0.0009743293066276,-0.0294081740267574,-0.0111070308648049,0.0315805871854536,-0.0215206091559957,-0.0028563005744945,0.0,-0.0231117226253263,0.0029039173386991,0.0010325658135116,0.0003994732128921,0.0208548256591893,0.0024379012663848,-0.0214180620282422,0.0666381531115621,0.002069874596782,0.0852756285620853,-0.0314294891894678,-0.0162313438486307,-0.0072411122999619,-0.0104810268309665,0.0013598247861955,0.0060938132135197,0.0101077285245992,0.0083591451914981,0.0039078694907948,-0.0065422193118138,0.0611296690476592,0.0435353643179405,-0.0095927122369175,0.0,-0.0101488005788996,0.0048173793556634,0.0,-0.0032569121138658,0.0837615502881817,0.0,0.0109241955145262,-0.0038255646760808,0.0002488560229539,-2.711145339896581
45571,-0.0481690623596659,0.1094282393116736,-0.0096695427261875,-0.0533763983426615,-0.0057240754988742,-0.1009504484283388,-0.0160851485095918,0.0312982231291243,0.129332185247913,0.0031288679037243,0.0150629783820477,-0.0062503373681101,0.0045933330352272,-0.0131115863900049,-0.3922221365571022,0.1470304176188074,0.0,0.0081247249059379,0.0,-0.0120176623039878,0.0217289905346115,0.0004702273244038,0.0,-0.0036816526064649,0.0,0.0,0.0020482440700288,-0.0061093039391562,0.0143962073340662,-0.0785073519591242,0.0207657912326976,0.0,-0.1681977764467592,-0.0247645589942112,0.0646739389863796,0.0514370639983099,0.0002673132537165,0.0068343338597333,0.218645030708285,0.0386470787704456,0.0117370377565384,-0.0232527836516965,0.0498785151925403,-0.0336709965375484,-0.0002770744741428,0.0219619336217874,0.0002155557170044,-0.0976339932356495,0.0046117687888909,0.0011122032254934,-0.0260333281662315,0.0945359978103078,-0.0766509262006729,0.0,0.0029490209766663,0.0379458168917335,0.0098768764993292,-0.0111235103412764,0.1064956862750114,-0.0280584185384213,0.0013057560619199,0.0015223774022888,0.0192939042428042,0.0052976767520885,-0.0183980529964901,-0.0865861560672056,-0.0302885823103133,0.0,-0.0491167494282126,0.0042765832087025,0.0271644634479889,-0.0003042761981487,0.0013763604499399,-0.0031485066283494,0.0118419945880305,0.0646465945325326,-0.0041392418043687,0.0377245239540934,0.01179898157774,-0.0050788789475336,0.0,0.0205966637353412,0.0020597290445584,0.0017855492699891,0.0007220152392983,-0.0130395287810824,0.0007149658235721,0.1232448148005642,0.0958664775732904,0.0064144326141104,-0.0924235331179807,0.0217313150051631,-0.0106455630302662,-0.0098265297431498,-0.0083948828044231,0.0052172554749995,0.0056399617763236,-0.066946397794527,-0.0247456148697528,0.0188907554003526,0.0072440460699726,-0.0487627290171803,-0.008260918148444,0.0353041888959705,0.0,-0.0217369957031041,0.0066170222032815,0.0,-0.0012733860709704,-0.0472668153233826,0.0,-0.0006607673305552,-0.0074762301170267,0.0001659040153026,-2.711145339896581
44599,0.0502226371602591,-0.1236367173536564,0.0925950890631065,-0.0198935386269295,-0.124176761808776,0.1316882646019803,-0.0096167851836071,0.025215799731086,-0.0350711359473643,-0.0032811549294274,0.0092804324848111,-0.0037992735806619,-0.0440992872852075,0.0487359149195253,0.6647368104668567,0.1899219243778498,0.0,0.0127715573832392,0.0,-0.0344893133826553,0.0335199752415064,0.0012576370534952,0.0,-0.0037999935774132,0.0,0.0,-0.0034039357624715,-0.0016036512609571,0.0099924342811573,-0.1660542911058291,-0.1080848878016695,0.0,0.0639123054838273,0.0549000865605194,0.065048479247489,0.0875655261659994,8.772030094405636e-05,0.0030072820297209,-0.0718036046804627,-0.0628867885534418,0.0274914996133884,0.0014470610255375,0.0340547555216471,-0.0376158872677478,-0.0018377679237164,-0.0120614711378584,0.005405490664998,-0.2430379971617367,0.0006280574575066,-0.0003132988512516,0.0153596100129652,0.2005780210439115,0.0229808553104521,0.0,0.0055475000839214,0.0357933420495828,0.0287895852269139,-0.0102777986886212,0.0753545092107378,-0.0057521703955717,0.0079334791656583,-0.0117850200572866,0.0131449873605743,0.0015748315858945,-0.0185811673862917,-0.0716109276772476,-0.0887964939521043,0.0,-0.0381938916072249,0.0093834151979535,0.0350030585940112,-0.0004843938723206,0.0009709515399299,-0.0071286900332779,-0.0083808193169534,0.0325845558731816,-0.0230776887852698,0.0204038642463274,0.043204754005419,-0.0010967887763399,0.0036322316341102,0.0378323406516574,0.0094286178285256,0.000844012890011,0.0048567459941841,-0.0074657964601647,0.0020487410458736,0.0274689770990517,-0.0057585435381042,-0.0041750932659488,0.0757975709135644,-0.0172387386025366,-0.0035216840042266,-0.007172793780337,-0.0057260611474339,0.0007251926301978,0.0035623449506238,0.0426869375968817,0.0049426675296854,0.0162956755794584,-0.0089599666628055,-0.0476465747697511,0.0239122812572168,-0.0099290562863461,0.0,-0.007527215865557,0.0084069899725727,0.0,-0.0045207187958294,0.0895461357074964,0.0,0.010652264447126,-0.0016437347777537,-0.0024721491336822,-2.711145339896581
39487,-0.0711072011255601,0.0850742243320564,-0.1853272924068733,0.0335432220628717,0.0485960665567836,-0.083872990211239,0.0074965889652958,-0.1032084547796694,-0.1029999527940526,0.0106169682269683,0.0086015231569763,-0.0074248046522552,-0.0505190622876398,0.02036091798509,-0.3705529274424771,0.2475752589016338,0.0,0.0124095366790425,0.0,-0.0200687472498975,0.0202394395822193,0.0004912619572132,0.0,-0.0042881002975627,0.0,0.0,-0.0064568932115798,-0.0023825941723771,0.0253959651960758,0.0406138960993848,0.019209042538423,0.0,0.0589963904500473,-0.0687168939615367,0.0591714521171525,0.0190342815429903,-0.0013207808253355,-0.0144848280359292,-0.0703208848135545,0.021520164082176,0.0115844703224138,0.020928097917349,-0.0984608978987671,-0.0332279743510298,-0.0008629056403879,-0.0019674684200435,-0.0061826797889079,-0.00415041857108,0.0007173392176628,0.0008313788473606,0.0353715704148635,0.0486433915107045,0.0233786058140685,0.0,0.0021804942074231,0.043353055443149,0.0160768664162606,0.0023910887504462,-0.0060062929970445,0.0072632022830657,-0.0033558732186793,-0.0003174028277862,0.0116110303573077,0.0073503834809525,-0.0196714886080008,-0.0997893918334739,0.0467835862166248,0.0,0.010238215358695,0.0046837831288576,-0.0004866537707857,-0.0005027171969413,0.0008055458217859,-0.0018366773577872,0.01633694095799,-0.0539843974658288,-0.018608589596115,0.0332648497889749,-0.0036194986605551,-0.0013024451071396,0.0,-0.0108536987978732,0.0040115540276747,0.0019646913325414,0.0030225627636536,-0.0056711322627961,0.0007991011580452,-0.0614763948251493,-0.0082321578497067,0.0002543989790137,-0.1312288515805267,-0.0185881627723574,-0.0145003745320718,-0.0048671729036141,-0.0140736171277239,0.0025884263357147,0.0059260173281654,0.0297331095312256,0.0016721651109401,-0.0095977862289873,-0.0069612936931662,0.0514795779041014,-0.005078085741261,-0.0064799765133648,0.0,0.0024600264499895,0.0104807125520892,0.0,-0.0031528513424564,0.056660285310354,0.0,0.0064353370317257,-0.0062796982971485,0.0002488560229539,-2.711145339896581
45716,-0.0748977153605665,0.0892442592763109,-0.0664956543629523,0.0165394609850773,0.0103533450663962,0.0764371598453726,0.0085417076689191,0.0220806830929359,0.0089742844412103,-0.0360087306151399,-0.0263482533149363,-0.0067714638444158,0.0043893717462196,-0.4068826612562407,-0.6583712119594566,-0.2214111709510325,0.0,-0.0637430793512612,0.0,0.0699103291973006,-0.0170044459536438,0.0016736056702211,0.0,-0.0050674477964639,0.0,0.0,-0.0143569639191264,-0.004714619575534,-0.0107238225481705,0.0516071225132327,0.0205841572396457,0.0,0.0375239308958407,-0.0079009952809428,-0.1205443858867511,-0.0802467963466188,-0.0005003693688195,0.0018979899189434,-0.118126442101784,-0.0101885992776078,0.0118601449282141,0.0407231396710267,-0.0503004046223941,0.0031165977608179,-0.0005674380512209,0.0089734340705035,-0.0052820963400881,-0.0003297628369182,0.0008950300968717,0.000479294876568,0.019392529655015,0.1494949032977456,0.0144038010662188,0.0,-0.0015030695986934,0.0041516054191743,-0.0222642608033493,0.003784299021936,-0.0282050799323769,0.0073950454313308,0.0008474042935995,0.000934438475524,0.0124769239278975,0.0040836809616303,-0.0177281045686686,-0.0732627063972177,-0.010119359519449,0.0,0.0159007157071027,0.0026080726133659,0.0204021681705489,-0.0026591093838214,-0.029383086208254,0.0043165231647435,0.0092521999060409,-0.0426866255700588,-0.0005648214602842,0.0116099154378753,-0.0044248782465001,-0.0023789425287395,0.0,-0.0161478711728705,0.0016681110812351,0.0012777468981221,0.0003648318559862,0.0253776417800691,-0.000600441492279,0.0624831016350071,-0.0091275722719728,0.0022350224305409,-0.0760945158201502,0.0055087873863521,0.0270857054216321,-0.0114134000125341,-0.010556576687959,-0.0163317711424315,0.0054337607230991,-0.0515639409222058,-0.0036883932485943,0.0166079288243781,0.009978097686544,0.0380952421293477,-0.0001959174661897,0.0334294499485986,0.0,0.0055570614809403,0.0079771158937364,0.0,-0.0007522958837216,0.0312740596686489,0.0,-0.0004673380590975,-0.0054159423525561,0.0002488560229539,-2.711145339896581
39101,-0.082785428320094,-0.0488203530042665,0.1226302370568737,-0.0605075461318483,-0.0565455888648284,-0.0242812085989862,-0.0207760399435937,0.0289016734226606,-0.0332822244585258,-0.0056475225102622,0.0067080762669502,0.0013468154711881,0.0065060998575063,0.6471633344795555,0.4234812946588499,-0.1991849206978804,0.0,0.0134251372516155,0.0,-0.0307671261951327,0.0326933513139374,0.0010662686591967,0.0,-0.0039971993630751,0.0,-0.0006226541474461,0.0308189837855752,-0.0022394201648421,0.0125759208836825,0.079011393712135,0.0132465589616913,0.0,0.0920349184318911,-0.0444915613823104,0.0382702877628617,0.0613465153228025,-0.0037185118894558,-0.0016571066889446,-0.0656654375232756,-0.0090547919919481,-0.0926983682264108,-0.0043390664592152,0.0429494734317995,0.0309888355902512,-0.000907759781694,0.0228163931108429,0.0042828426940832,0.0584654917567968,-8.658971986733377e-05,0.0002887557895155,-0.0997835455043241,0.0560550656751729,-0.0920495882281102,0.0,0.0081152073421981,-0.0411260703485459,-0.0222669456811854,0.0152812124713091,-0.1877452710704528,0.0147246581921353,-0.0004244070150889,0.0032741790451109,0.0097004476445727,-0.0064403544156812,0.0054232969589065,-0.0988107544535887,0.091952985364478,0.0,0.0086848999746143,-0.0048654614645056,0.0463986471988027,-0.0009223933331668,0.0005957133509218,-0.0055101965484209,0.0052969032834516,0.0064811070228461,-0.0039512130897492,0.0105732198862824,-0.0136779423063853,-0.0012959029048215,0.0036322316341102,0.0236018363549374,0.0014617254631593,0.0027068747859448,0.0017716010834556,-0.007410709587275,0.0036807907023467,-0.0137233581091277,-0.0042160131665878,0.0036613713821861,0.0966072552127298,0.0138669707126973,-0.0054797415016219,-0.0035979339794721,-0.0080919271605671,0.0010939159593544,0.0042725794250145,-0.0013521183218108,-0.0062978882863535,-0.0140779287251643,-0.0081478180550038,0.0256783855042886,-0.0131942574839922,-0.0028272750397445,0.0,-0.0245233825361356,0.003034926187247,0.0,-0.0022777978528756,0.0820831957500195,0.0,0.0046118417964316,-0.0040734816365875,0.0001659040153026,-2.711145339896581
18295,-0.0796714252684614,-0.0358858451059495,0.1178282412578119,-0.0565890074166236,0.001965702210582,-0.140186671030242,0.0119358554965583,0.0253560852340888,0.0030697990884073,0.0076443525456124,-0.0556807173241395,-0.0048604061290097,0.0033443994344997,-0.3237386668217368,-0.4154044915706618,0.493765263564419,0.0,0.0065914360061287,0.0,-0.0133554201037622,0.0206976204537204,1.0042712092399598e-05,0.0,-0.0035556098213419,0.0,0.0,-0.0065873428049962,-0.0003455413994379,0.0205086186135304,0.0443897630332503,0.0195940284931566,0.0,-0.1371058854833245,-0.0055076502007432,-0.1071935322170611,-0.0359078383265296,0.0025406759808538,0.0096732680412242,0.2575165109033696,0.0115828902160865,0.0004968109112815,-0.018412686047377,-0.0331021791906096,0.0460149946805904,-0.0018123006512178,0.0066419224379933,-0.0090478513919515,0.1039864654513075,-0.0094196151662617,-0.0002413071575574,-0.015135660667438,-0.0383680199086666,-0.0024738877487834,0.0,-0.003229304839624,-0.060672728716745,-0.0203664295643102,0.0041396575959515,6.108429937739856e-05,0.0029094100510701,0.0006277180847246,0.0001140215780469,0.009117486475734,0.0220233061729231,-0.0200284485480369,0.0045827076287605,-0.0554862003251037,0.0,-0.0341430311091244,0.0074310714751482,-0.0109841890534153,0.0006482405960559,0.0006366254482418,0.0031713312029023,0.0052812711853766,0.0804439761932008,0.0087594881467521,0.008815229096217,-0.0035083550726994,-0.0013456027107895,0.0,0.0200488912046421,0.0124033999780658,-0.0034954954637214,-0.0002750160521827,0.0046672783617395,-8.888908429071308e-05,-0.0288468099711462,-0.0065811513829976,0.0004410128085874,-0.0698762204521335,0.0240223185121431,-0.0043916003173217,-0.0038487837306456,-0.0100728625437477,0.0015467294328846,0.0050791435921564,-0.0028922494374273,0.0123392922533093,-0.0042637540993746,-0.0103616637800587,-0.0431968939938815,0.0161267886532004,-0.0057792935398174,0.0,-0.0180005651873943,0.0025152364536188,0.0,0.011299327975139,0.0588124231691472,0.0,0.0032953992241527,-0.0067438474754453,0.0002488560229539,-2.711145339896581
20212,-0.1089328047189337,-0.0637148831997183,0.1075636962824501,-0.0209061207939521,-0.0311823682364774,0.1607833111067884,0.0101191504554299,0.0459562603803351,-0.0419639989256393,-0.0031688226567348,-0.001165832496481,-0.0013521579882944,-0.0192807435075519,0.0332669792708475,0.2449130270141176,-0.0095087369633256,0.0,0.0121244253683835,0.0,-0.0209814657387323,0.0255939905176637,0.0001623602304607,0.0,-0.0039971993630751,0.0,0.0,-0.0290226156171411,0.022865142787341,0.0013657291678828,0.0138057868543546,0.0094213558686897,0.0,0.0600685152591904,0.0750322955427691,0.0622689953458029,0.0647570524469483,0.0005535682395566,-0.0107215829094639,-0.078337353663519,0.0456905234063742,0.0217106801713816,0.0392551758571062,-9.833000716753304e-05,-0.0163923408824484,-0.0012644152005668,0.0341103871293307,0.0038824711111374,0.0178936163001344,0.0011241489276289,0.0002224406413733,0.0157514041406102,0.0641003597865346,0.0510286726651247,0.0,0.0081032922607846,0.010449017912615,0.0195301290962379,0.0096608152275439,0.0176352527219569,0.0091424123849719,0.0013052904378855,0.0024143769819056,0.0108599217701703,0.0084124336729291,0.0159937003301456,0.0097113588865613,0.0345943660824559,0.0,0.0264057615119963,-0.008144383970648,0.0431410773308016,-0.0005027171969413,0.0008055458217859,-0.0050726297934306,-0.0077250178885878,-0.034048683574656,-0.0072132830880582,-0.0547593545424751,-0.0060150063224136,-0.0025738091071252,0.0,-0.0166858839418273,-0.0210307852487312,0.0019479365088045,-0.0013056947605218,-0.0043936194939306,0.0026075338991358,-0.0415993314899969,-0.0035266983998008,0.0027169246471021,-0.129353656444,-0.0212035926032694,-0.0083388630289118,-0.0030794345255708,-0.0057629012630786,0.001828243592754,0.0063398325489833,0.0348273621528642,0.0117749077972257,-0.0307057917393103,-0.0037823126700823,0.0643945225252537,-0.0171099614875856,-0.0050863072625361,0.0,-0.0130839032819494,0.0064574261027155,0.0,-0.0018523130612447,0.1132494998697075,0.0,0.0043339689803542,0.0384323758838581,-0.0006221400573849,-2.711145339896581
29382,-0.1052783973955956,-0.0363281960150925,0.0885915847419528,-0.0584715066984063,-0.0062123773488565,-0.0131025325602968,0.007490998788271,0.0319214347988599,0.0229723382153315,-0.0070562319975579,0.0047095021812128,-0.0064982448797672,0.0033785782079212,-0.3607140972628258,0.1451782337593613,-0.2606369263060333,0.0,0.0126679044729098,0.0,-0.0214029242307879,0.0208499061272596,0.0005038390820845,0.0,-0.0034232918405905,0.0,0.0,0.0388974815810797,-0.0031677441339707,0.0147002921224338,0.0246736290873377,0.0096350057655945,0.0,0.0859345094906166,-0.0500779952970333,0.0576233014988247,0.0324487684358609,0.0020084031205624,-0.0007739753561327,-0.1035259359504561,0.0230154746904736,0.0228821273191715,0.0241675432442571,0.045298693095101,0.0767947973372065,-0.0011496827180963,-0.0277717565848433,0.0070247902383562,0.1130307597306091,-0.0018772183731198,0.0,-0.1097181717236526,-0.0749228864879114,0.0516685080749448,0.0,-2.7157566510140896e-05,-0.0097458867845125,0.0133524020283948,0.0066469523997511,-0.0228722115131677,-0.009466390593443,-0.0042420554216369,0.0005140092060901,0.0121878462727181,0.0077080262615345,0.0088011629488028,-0.0571051390771754,0.0372792881162604,0.0,0.0140449329547118,0.0019716888666152,-0.1130807489721337,0.0004762583971023,0.0005957133509218,0.0027619810961186,0.0151415578137675,-0.0452779919840395,0.0088478469522669,0.0119677812361624,-0.0036847849050536,-0.0022603228408843,-0.0006705658137798,-0.0084619365696562,0.0021999413473531,0.0011273466050624,9.70823341049254e-05,0.0159637331060366,0.0006395272817462,-0.0575139148859307,0.0480850281135644,-0.0005217370460741,0.0770629377744626,0.015691835671314,-0.0063740332820452,-0.0019041800877312,-0.0111774535762378,-0.0132963493594434,0.0046395866759121,-0.0010450107688666,0.0120766084462229,-0.0084848281282756,-0.0040087973227491,-0.0013153299930854,-0.0110852558154147,-0.0065452889830339,0.0,0.0450437680881441,-0.0612465462880209,0.0,-0.0001025578181724,-0.0926936917676357,0.0,0.0013091190333943,-0.0065584938018582,0.0001659040153026,-2.711145339896581
17592,-0.0817281920328969,-0.2103942111888318,0.0708665800929884,-0.0813761733641149,0.0548181949094578,-0.0700140854818164,0.015303827667376,0.0142930391925619,-0.0813169809128157,0.0024571731669129,0.0102331454691011,-0.0068515685229795,0.0016190467409614,0.0257440083887195,0.0552172266191337,-0.2192683854888309,0.0,-0.0785641572112217,0.0,0.0860620177024975,-0.0472775993711547,0.0040555429295636,0.0,-0.0007407127646729,0.0,0.0,-0.0134680545204901,-0.0034265453624539,0.0047757931932574,0.0459206149028614,0.0136963368346914,0.0,0.0627074384472507,0.0478821860498283,-0.1194206665398087,-0.09466984842089,-0.0023076591681456,0.0070039325917605,-0.0639376552205067,-0.0287271339417202,0.0120786511813639,-0.026436144610343,0.0310469488217495,0.0297887323744362,-0.0008537464169785,-0.0361618619729415,0.0015557991794776,-0.230799018816615,0.0006285377219319,0.0,0.0085468710167333,0.005935121626826,0.0344206277967896,0.0,-0.0150655498739797,-0.0237197638326324,-0.0576842178159859,-0.0032909904920961,0.0650041324374615,0.0005941386334598,0.0014371650741668,-0.0074437146552372,0.0097778059809934,0.0096723329252563,-0.0161946560710202,0.0103094297540519,-0.052224615853338,0.0,-0.0540853374334983,0.003757090345025,0.0166387717216275,-0.0003042761981487,0.0008055458217859,-0.0015993771297507,0.0009937141777481,-0.0228801826399285,0.0157759322330821,-0.051330723054707,-0.0211969393008621,-0.0036698807403445,0.0,-0.0293536811135709,-0.0550477899354882,0.0012380194896832,-0.0012302360951434,-0.0058371136712958,0.0027790546533651,-0.0214712534111458,-0.0055901871400419,0.0002551694316207,-0.1121778871573042,-0.0193205766254686,-0.0188282009481918,-0.0063220456230919,-0.0119317788438638,0.0021978630591183,0.00545970228035,0.0291113098536152,0.0099985570082208,0.0184750860492931,-0.004182605932001,-0.0492060978407971,0.0334942112668068,-0.014195750876097,0.0,-0.0237173775047995,0.0060584364639362,0.0,-0.0050326155178481,0.0748928650829475,0.0,0.0089040387939894,-0.0143779114889912,-0.0025715122371912,-2.711145339896581
1334,-0.0445248008623093,0.0952464455610606,-0.1172448350995546,0.0283523164328653,0.0340830478986026,0.12323170846852,0.0143717106062103,0.0341035255021415,-0.0207594998268177,0.0124787539738463,0.0030215000011958,0.0217662793722411,0.0065483969799242,0.0551807469525374,-0.2405407275370089,0.3751490976224886,0.0,0.016333952951245,-0.0009153617173433,-0.0190194078697823,0.0230857500759884,0.000350581954699,0.0,-0.0042881002975627,0.0,0.0,-0.0042294469621265,-0.0025299968803301,0.0050594247097615,0.0530932233785279,0.0204141383757814,0.0,0.0638877375010633,-0.0922325846430612,0.0660335818398743,0.0316338311554864,-3.403652808628976e-05,0.0053971361613366,-0.0843865674966946,0.0439407643541926,0.0138862144693848,0.0293653008848195,0.0489495784367318,-0.0311505903647048,0.0237474555522203,0.02205101742642,0.0041302465484477,-0.0090272473567165,0.0025064989970996,0.0010427183308638,-0.0383183613675646,0.0180080685674329,-0.12696054638247,0.0,0.0058234665554482,0.060530583129148,0.02921380910906,0.0049063475127331,0.009697632403695,0.0111203854926861,-0.0057772016897797,0.0021388046129141,0.0128050379629712,0.0111689425515942,-0.0072568739159032,-0.0189733279534993,0.1209898151748348,0.0,0.026295879301615,-0.0075276219542138,0.0748156449850648,-0.0005027171969413,0.0008055458217859,-0.008371783492621,-0.0039065650635166,-0.0502208562777377,-0.0056520378054119,0.0207582261762581,-0.0032770515349693,-0.0025250376830808,0.0,-0.0086868486879393,0.0050661482545547,0.0024598124530166,-0.0006610751565312,-0.0064949879306368,0.0030733214085921,-0.042211893115309,-0.0071179453469812,0.0039322876802179,0.0473414066820987,-0.046767175621353,-0.0172773407341446,-0.005034385715262,-0.0070408506912644,0.0046734574250876,0.0061245559481903,0.0518412142811575,-0.0033467094856314,-0.0048291900107869,-0.0026848664245335,0.0542845968273468,0.0256712699308991,-0.0064700512157287,0.0,-0.0073997314326697,0.0106317111162934,0.0,-0.0132931261777412,0.0867903885507257,0.0,0.0042902320902794,0.0015349802677519,-0.0017005161568522,-2.711145339896581
